央视频道,#genre#
CCTV8,http://27.184.29.60:12312/rtp/239.254.201.155:7208
CCTV8,http://202.107.163.50:5555/udp/238.125.5.25:5140
CCTV9,http://23.237.228.134/live5/CCTV9.m3u8
CCTV9,http://171.113.216.172:4022/rtp/239.69.1.104:10262
CCTV9,http://223.198.243.82:4000/rtp/239.253.64.76:5140
CCTV9,http://27.41.245.32:801/hls/9/index.m3u8
CCTV9,http://27.41.245.32:801/hls/9/index.m3u8
CCTV9,http://74.48.192.96:82/live.php?id=CCTV9
CCTV9,http://27.184.29.60:12312/rtp/239.254.200.59:8112
CCTV9,http://36.46.98.59:8025/rtp/239.112.205.85:5140
CCTV9,http://202.107.163.50:5555/udp/238.125.5.26:5140
CCTV10,http://23.237.228.134/live5/CCTV10.m3u8
CCTV10,http://223.198.243.82:4000/rtp/239.253.64.87:5140
CCTV10,http://171.113.216.172:4022/rtp/239.69.1.105:10268
CCTV10,http://27.41.245.32:801/hls/10/index.m3u8
CCTV10,http://27.41.245.32:801/hls/10/index.m3u8
CCTV10,http://36.46.98.59:8025/rtp/239.112.205.86:5140
CCTV10,https://iptv.catvod.com/live.php?id=CCTV10
CCTV10,http://27.184.29.60:12312/rtp/239.254.200.160:6000
CCTV10,http://202.107.163.50:5555/udp/238.125.5.27:5140
CCTV11,http://171.113.216.172:4022/rtp/239.69.1.154:10560
CCTV11,http://223.198.243.82:4000/rtp/239.253.64.70:5140
CCTV11,http://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/chunklist_w744036192_b1000000.m3u8
CCTV11,http://69.30.246.194/live/cctv11.m3u8
CCTV11,http://74.48.192.96:82/live.php?id=CCTV11
CCTV11,http://27.184.29.60:12312/rtp/239.254.201.123:8120
CCTV11,http://36.46.98.59:8025/rtp/239.112.205.213:5140
CCTV11,http://202.107.163.50:5555/udp/238.125.3.212:5140
CCTV12,http://23.237.228.134/live3/CCTV12.m3u8
CCTV12,https://iptv.catvod.com/live.php?id=CCTV12
CCTV12,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://223.198.243.82:4000/rtp/239.253.64.97:5140
CCTV12,http://69.30.246.194/live/cctv12.m3u8
CCTV12,http://69.30.246.194/live/cctv12.m3u8
CCTV12,http://27.184.29.60:12312/rtp/239.254.200.161:6000
CCTV12,http://171.113.216.172:4022/rtp/239.69.1.106:10274
CCTV12,http://36.46.98.59:8025/rtp/239.112.205.88:5140
CCTV12,http://202.107.163.50:5555/udp/238.125.5.28:5140
CCTV13,https://iptv.catvod.com/live.php?id=CCTV13
CCTV13,http://223.198.243.82:4000/rtp/239.253.64.59:5140
CCTV13,http://pull-hs-f5.flive.douyincdn.com/media/stream-695161386435347116/index.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1769399632&major_anchor_level=common&sign=9187b14d05855967b7a316320a1085ce&t_id=037-202601191153519CA1DA2812B4E30F9D02-KO6UcR&volcSecret=9187b14d05855967b7a316320a1085ce&volcTime=1769399632
CCTV13,http://pull-hs-f5.flive.douyincdn.com/media/stream-695180860228633260/index.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1769679988&major_anchor_level=common&sign=71caa1f6b7f3159013b402e1b0400258&t_id=037-20260122174627710B9646E4C8968A739B-Pdey7N&volcSecret=71caa1f6b7f3159013b402e1b0400258&volcTime=1769679988
CCTV13,http://74.48.192.96:82/live.php?id=CCTV13
CCTV13,http://27.184.29.60:12312/rtp/239.254.200.9:8264
CCTV13,http://171.113.216.172:4022/rtp/239.254.96.161:9040
CCTV13,http://202.107.163.50:5555/udp/238.125.5.31:5140
CCTV14,http://23.237.228.134/live3/CCTV14.m3u8
CCTV14,http://23.237.228.134/live3/CCTV14.m3u8
CCTV14,https://iptv.catvod.com/live.php?id=CCTV14
CCTV14,http://223.198.243.82:4000/rtp/239.253.64.115:5140
CCTV14,http://27.41.245.32:801/hls/14/index.m3u8
CCTV14,http://27.41.245.32:801/hls/14/index.m3u8
CCTV14,http://69.30.246.194/live/cctv14.m3u8
CCTV14,http://27.184.29.60:12312/rtp/239.254.200.162:6000
CCTV14,http://171.113.216.172:4022/rtp/239.69.1.107:10280
CCTV14,http://36.46.98.59:8025/rtp/239.112.205.91:5140
CCTV15,http://23.237.228.134/live3/CCTV15.m3u8
CCTV15,https://iptv.catvod.com/live.php?id=CCTV15
CCTV15,http://223.198.243.82:4000/rtp/239.253.64.72:5140
CCTV15,http://69.30.246.194/live/cctv15.m3u8
CCTV15,http://69.30.246.194/live/cctv15.m3u8
CCTV15,http://27.184.29.60:12312/rtp/239.254.201.124:8136
CCTV15,http://74.48.192.96:82/live.php?id=CCTV15
CCTV15,http://171.113.216.172:4022/rtp/239.69.1.155:10566
CCTV15,http://36.46.98.59:8025/rtp/239.112.205.214:5140
CCTV15,http://202.107.163.50:5555/udp/238.125.4.84:5140
CCTV16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8
CCTV16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8
CCTV16,http://223.198.243.82:4000/rtp/239.253.64.251:5140
CCTV16,https://iptv.catvod.com/live.php?id=CCTV16
CCTV16,http://69.30.246.194/live/cctv16.m3u8
CCTV16,http://171.113.216.172:4022/rtp/239.69.1.247:11124
CCTV16,http://202.107.163.50:5555/udp/238.125.5.34:5140
CCTV17,http://23.237.228.134/live3/CCTV17.m3u8
CCTV17,http://223.198.243.82:4000/rtp/239.253.64.67:5140
CCTV17,https://iptv.catvod.com/live.php?id=CCTV17
CCTV17,http://74.48.192.96:82/live.php?id=CCTV17
CCTV17,http://27.184.29.60:12312/rtp/239.254.201.120:8144
CCTV17,http://171.113.216.172:4022/rtp/239.69.1.152:10548
CCTV17,http://36.46.98.59:8025/rtp/239.112.205.211:5140
CCTV17,http://202.107.163.50:5555/udp/238.125.5.74:5140
CCTV4K,https://iptv.catvod.com/live.php?id=CCTV4K
CCTV4K,http://171.113.216.172:4022/rtp/239.69.1.12:9712
CCTV-16奥林匹克4K,http://223.198.243.82:4000/rtp/239.253.64.126:5140
CCTV-16奥林匹克4K,http://171.113.216.172:4022/rtp/239.69.1.249:11136
CCTV-16奥林匹克4K,http://36.46.98.59:8025/rtp/239.111.205.134:5140
CCTV第一剧场,http://171.113.216.172:4022/rtp/239.69.1.74:10084
CCTV第一剧场,http://27.184.29.60:12312/rtp/239.254.201.218:7258
CCTV怀旧剧场,http://27.184.29.60:12312/rtp/239.254.201.220:7256上海
CCTV风云剧场,http://27.184.29.60:12312/rtp/239.254.201.219:7257
CCTV风云音乐,http://27.184.29.60:12312/rtp/239.254.201.221:7259
CCTV兵器科技,http://171.113.216.172:4022/rtp/239.69.1.79:10114
CCTV兵器科技,http://27.184.29.60:12312/rtp/239.254.201.225:7249
CCTV风云足球,http://27.41.245.32:801/hls/906/index.m3u8
CCTV风云足球,http://27.184.29.60:12312/rtp/239.254.201.222:7251
CCTV风云足球,http://171.113.216.172:4022/rtp/239.69.1.81:10126
CCTV高尔夫网球,http://27.184.29.60:12312/rtp/239.254.201.223:7252
CCTV央视台球,http://27.184.29.60:12312/rtp/239.254.201.171:7176
CCTV央视台球,http://171.113.216.172:4022/rtp/239.69.1.98:10224
CCTV女性时尚,http://39.152.103.17:8089/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1
CCTV女性时尚,http://27.184.29.60:12312/rtp/239.254.201.228:7255
CCTV电视指南,http://27.184.29.60:12312/rtp/239.254.201.217:7250
CCTV央视文化精品,http://27.184.29.60:12312/rtp/239.254.201.229:7260
CCTV世界地理,http://27.184.29.60:12312/rtp/239.254.201.226:7254
CCTV世界地理,http://171.113.216.172:4022/rtp/239.69.1.91:10186
中国天气,http://223.198.243.82:4000/rtp/239.253.64.79:5140
CETV早期教育,http://27.184.29.60:12312/rtp/239.254.201.230:7253
CETV1,http://223.198.243.82:4000/rtp/239.253.64.169:5140
CETV1,http://27.184.29.60:12312/rtp/239.254.200.225:6259
CETV1,http://171.113.216.172:4022/rtp/239.69.1.110:10298
CETV1,http://36.46.98.59:8025/rtp/239.109.205.47:8312
CETV1,http://202.107.163.50:5555/udp/238.125.5.51:5140
CETV2,http://36.46.98.59:8025/rtp/239.109.205.48:8320
CETV2,http://223.198.243.82:4000/rtp/239.253.64.128:5140
CETV2,http://27.184.29.60:12312/rtp/239.254.200.226:6260
CETV4,http://27.184.29.60:12312/rtp/239.254.200.227:6261
CETV4,http://223.198.243.82:4000/rtp/239.253.64.139:5140
CETV4,http://36.46.98.59:8025/rtp/239.111.205.15:5140
CETV4,http://202.107.163.50:5555/udp/238.125.4.98:5140
卫视频道,#genre#
凤凰卫视中文台,http://27.184.29.60:12312/rtp/239.254.201.2:5226
凤凰卫视资讯台,http://27.184.29.60:12312/rtp/239.254.201.3:5227
湖南卫视,http://171.113.216.172:4022/rtp/239.254.96.139:8908
湖南卫视,http://23.237.228.134/live6/hunan.m3u8
湖南卫视,http://223.198.243.82:4000/rtp/239.253.64.114:5140
湖南卫视,http://61.163.181.78:85/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://27.184.29.60:12312/rtp/239.254.200.48:8012
湖南卫视,http://69.30.246.194/live/hnws.m3u8
湖南卫视,http://69.30.246.194/live/hnws.m3u8
湖南卫视,http://36.46.98.59:8025/rtp/239.112.205.62:5140
湖南卫视,http://202.107.163.50:5555/udp/238.125.5.4:5140
浙江卫视,http://171.113.216.172:4022/rtp/239.254.96.143:8932
浙江卫视,http://23.237.228.134/live6/zhejiang.m3u8
浙江卫视,http://223.198.243.82:4000/rtp/239.253.64.206:5140
浙江卫视,http://69.30.246.194/live/zjws.m3u8
浙江卫视,http://27.184.29.60:12312/rtp/239.254.200.53:8036
浙江卫视,http://36.46.98.59:8025/rtp/239.112.205.64:5140
浙江卫视,http://202.107.163.50:5555/udp/238.125.5.7:5140
东方卫视,http://23.237.228.134/live6/dongnan.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
东方卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86
东方卫视,http://223.198.243.82:4000/rtp/239.253.64.201:5140
东方卫视,http://27.184.29.60:12312/rtp/239.254.200.52:8032
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8
东方卫视,http://36.46.98.59:8025/rtp/239.112.205.61:5140
东方卫视,http://69.30.246.194/live/dfws.m3u8
东方卫视,http://69.30.246.194/live/dfws.m3u8
东方卫视,http://171.113.216.172:4022/rtp/239.254.96.142:8926
北京卫视,https://iptv.catvod.com/live.php?id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86
北京卫视,http://223.198.243.82:4000/rtp/239.253.64.204:5140
北京卫视,http://27.184.29.60:12312/rtp/239.254.200.47:8024
北京卫视,http://171.113.216.172:4022/rtp/239.254.96.141:8920
北京卫视,http://36.46.98.59:8025/rtp/239.112.205.65:5140
北京卫视,http://202.107.163.50:5555/udp/238.125.5.3:5140
江苏卫视,http://171.113.216.172:4022/rtp/239.254.96.144:8938
江苏卫视,https://svipsvip.ffzyread1.com/20250101/34720_0d5e4b60/index.m3u8
江苏卫视,http://27.41.245.32:801/hls/42/index.m3u8
江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8
江苏卫视,http://69.30.246.194/live/jsws.m3u8
江苏卫视,http://69.30.246.194/live/jsws.m3u8
江苏卫视,http://27.184.29.60:12312/rtp/239.254.200.51:8028
江苏卫视,http://223.198.243.82:4000/rtp/239.253.64.202:5140
江苏卫视,http://36.46.98.59:8025/rtp/239.112.205.63:5140
江苏卫视,http://202.107.163.50:5555/udp/238.125.5.6:5140
安徽卫视,http://171.113.216.172:4022/rtp/239.69.1.70:10060
安徽卫视,http://23.237.228.134/live8/anhui.m3u8
安徽卫视,http://23.237.228.134/live8/anhui.m3u8
安徽卫视,https://iptv.catvod.com/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86
安徽卫视,http://27.184.29.60:12312/rtp/239.254.200.163:6000
安徽卫视,http://223.198.243.82:4000/rtp/239.253.64.129:5140
安徽卫视,http://36.46.98.59:8025/rtp/239.112.205.72:5140
安徽卫视,http://202.107.163.50:5555/udp/238.125.5.9:5140
重庆卫视,http://23.237.228.134/live6/chongqing.m3u8
重庆卫视,http://223.198.243.82:4000/rtp/239.253.64.55:5140
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8
重庆卫视,http://27.184.29.60:12312/rtp/239.254.200.203:6323
重庆卫视,http://74.48.192.96:82/live.php?id=重庆卫视
重庆卫视,http://171.113.216.172:4022/rtp/239.69.1.149:10530
重庆卫视,http://36.46.98.59:8025/rtp/239.112.205.179:5140
重庆卫视,http://202.107.163.50:5555/udp/238.125.5.14:5140
四川卫视,http://39.152.103.17:8089/tsfile/live/1044_1.m3u8
四川卫视,http://39.152.103.17:8089/tsfile/live/1044_1.m3u8
四川卫视,http://27.184.29.60:12312/rtp/239.254.200.202:6325
四川卫视,http://74.48.192.96:82/live.php?id=四川卫视
四川卫视,http://223.198.243.82:4000/rtp/239.253.64.36:5140
四川卫视,http://171.113.216.172:4022/rtp/239.69.1.169:10650
四川卫视,http://36.46.98.59:8025/rtp/239.112.205.184:5140
四川卫视,http://202.107.163.50:5555/udp/238.125.5.62:5140
东南卫视,http://23.237.228.134/live8/gansu.m3u8
东南卫视,http://23.237.228.134/live8/gansu.m3u8
东南卫视,http://223.198.243.82:4000/rtp/239.253.64.66:5140
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8
东南卫视,http://27.184.29.60:12312/rtp/239.254.201.13:6291
东南卫视,http://36.46.98.59:8025/rtp/239.112.205.182:5140
东南卫视,http://171.113.216.172:4022/rtp/239.69.1.108:10286
东南卫视,http://202.107.163.50:5555/udp/238.125.5.49:5140
深圳卫视,http://23.237.228.134/live6/shenzhen.m3u8
深圳卫视,http://116.76.254.170:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://223.198.243.82:4000/rtp/239.253.64.203:5140
深圳卫视,http://120.238.94.82:9901/tsfile/live/1065_1.m3u8
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8
深圳卫视,http://27.184.29.60:12312/rtp/239.254.200.50:8020
深圳卫视,https://iptv.catvod.com/live.php?id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86
深圳卫视,http://171.113.216.172:4022/rtp/239.254.96.137:8896
深圳卫视,http://36.46.98.59:8025/rtp/239.112.205.67:5140
深圳卫视,http://202.107.163.50:5555/udp/238.125.5.2:5140
广东卫视,http://23.237.228.134/live6/guangdong.m3u8
广东卫视,http://120.238.94.82:9901/tsfile/live/1009_1.m3u8
广东卫视,http://112.27.235.94:8000/hls/30/index.m3u8
广东卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86
广东卫视,http://27.184.29.60:12312/rtp/239.254.200.56:8048
广东卫视,http://223.198.243.82:4000/rtp/239.253.64.200:5140
广东卫视,http://171.113.216.172:4022/rtp/239.254.96.140:8914
广东卫视,http://36.46.98.59:8025/rtp/239.112.205.66:5140
广东卫视,http://202.107.163.50:5555/udp/238.125.5.12:5140
广西卫视,http://23.237.228.134/live6/guizhou.m3u8
广西卫视,http://23.237.228.134/live6/guangxi.m3u8
广西卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E8%A5%BF%E5%8D%AB%E8%A7%86
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
广西卫视,http://74.48.192.96:82/live.php?id=广西卫视
广西卫视,http://27.184.29.60:12312/rtp/239.254.200.80:8300
广西卫视,http://223.198.243.82:4000/rtp/239.253.64.45:5140
广西卫视,http://171.113.216.172:4022/rtp/239.69.1.191:10788
广西卫视,http://36.46.98.59:8025/rtp/239.112.205.51:5140
广西卫视,http://202.107.163.50:5555/udp/238.125.5.105:5140
甘肃卫视,https://iptv.catvod.com/live.php?id=%E7%94%98%E8%82%83%E5%8D%AB%E8%A7%86
甘肃卫视,http://74.48.192.96:82/live.php?id=甘肃卫视
甘肃卫视,http://223.198.243.82:4000/rtp/239.253.64.140:5140
甘肃卫视,http://36.46.98.59:8025/rtp/239.112.205.48:5140
贵州卫视,http://23.237.228.134/live6/hainan.m3u8
贵州卫视,http://223.198.243.82:4000/rtp/239.253.64.197:5140
贵州卫视,http://112.27.235.94:8000/hls/46/index.m3u8
贵州卫视,http://27.184.29.60:12312/rtp/239.254.201.20:6315
贵州卫视,https://iptv.catvod.com/live.php?id=%E8%B4%B5%E5%B7%9E%E5%8D%AB%E8%A7%86
贵州卫视,http://74.48.192.96:82/live.php?id=贵州卫视
贵州卫视,http://36.46.98.59:8025/rtp/239.112.205.178:5140
贵州卫视,http://171.113.216.172:4022/rtp/239.69.1.150:10536
贵州卫视,http://202.107.163.50:5555/udp/238.125.5.65:5140
河北卫视,http://23.237.228.134/live8/hebei.m3u8
河北卫视,http://223.198.243.82:4000/rtp/239.253.64.210:5140
河北卫视,http://27.184.29.60:12312/rtp/239.254.200.174:6000
河北卫视,http://112.27.235.94:8000/hls/39/index.m3u8
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8
河北卫视,http://74.48.192.96:82/live.php?id=河北卫视
河北卫视,http://171.113.216.172:4022/rtp/239.254.96.113:9616
河北卫视,http://36.46.98.59:8025/rtp/239.112.205.200:5140
河北卫视,http://202.107.163.50:5555/udp/238.125.5.64:5140
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8
河南卫视,https://iptv.catvod.com/live.php?id=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://112.27.235.94:8000/hls/37/index.m3u8
河南卫视,http://183.222.242.31:8088/hls/35/index.m3u8
河南卫视,http://74.48.192.96:82/live.php?id=河南卫视
河南卫视,http://27.184.29.60:12312/rtp/239.254.201.16:7174
河南卫视,http://223.198.243.82:4000/rtp/239.253.64.38:5140
河南卫视,http://171.113.216.172:4022/rtp/239.69.1.168:10644
河南卫视,http://36.46.98.59:8025/rtp/239.112.205.180:5140
黑龙江卫视,http://171.113.216.172:4022/rtp/239.254.96.138:8902
黑龙江卫视,http://23.237.228.134/live6/heilongjiang.m3u8
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8
黑龙江卫视,https://iptv.catvod.com/live.php?id=%E9%BB%91%E9%BE%99%E6%B1%9F%E5%8D%AB%E8%A7%86
黑龙江卫视,http://74.48.192.96:82/live.php?id=黑龙江卫视
黑龙江卫视,http://27.184.29.60:12312/rtp/239.254.200.49:8016
黑龙江卫视,http://223.198.243.82:4000/rtp/239.253.64.205:5140
黑龙江卫视,http://36.46.98.59:8025/rtp/239.112.205.68:5140
黑龙江卫视,http://202.107.163.50:5555/udp/238.125.5.8:5140
湖北卫视,http://23.237.228.134/live6/hubei.m3u8
湖北卫视,http://223.198.243.82:4000/rtp/239.253.64.207:5140
湖北卫视,http://112.27.235.94:8000/hls/41/index.m3u8
湖北卫视,http://27.184.29.60:12312/rtp/239.254.200.164:6000
湖北卫视,http://171.113.216.172:4022/rtp/239.254.96.115:8664
湖北卫视,http://36.46.98.59:8025/rtp/239.112.205.69:5140
湖北卫视,http://202.107.163.50:5555/udp/238.125.5.10:5140
江西卫视,http://23.237.228.134/live8/jiangxi.m3u8
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86
江西卫视,http://36.46.98.59:8025/rtp/239.111.205.16:5140
江西卫视,http://27.184.29.60:12312/rtp/239.254.201.12:6290
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8
江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8
江西卫视,http://223.198.243.82:4000/rtp/239.253.64.56:5140
江西卫视,http://171.113.216.172:4022/rtp/239.69.1.126:10394
江西卫视,http://202.107.163.50:5555/udp/238.125.3.106:5140
吉林卫视,http://23.237.228.134/live8/jilin.m3u8
吉林卫视,http://23.237.228.134/live8/jilin.m3u8
吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86
吉林卫视,http://223.198.243.82:4000/rtp/239.253.64.57:5140
吉林卫视,http://27.184.29.60:12312/rtp/239.254.201.15:6339
吉林卫视,http://74.48.192.96:82/live.php?id=吉林卫视
吉林卫视,http://171.113.216.172:4022/rtp/239.69.1.212:10914
吉林卫视,http://36.46.98.59:8025/rtp/239.112.205.183:5140
吉林卫视,http://202.107.163.50:5555/udp/238.125.3.103:5140
内蒙古卫视,http://23.237.228.134/live8/neimenggu.m3u8
内蒙古卫视,http://223.198.243.82:4000/rtp/239.253.64.144:5140
内蒙古卫视,http://27.184.29.60:12312/rtp/239.254.200.84:8176
内蒙古卫视,http://112.27.235.94:8000/hls/49/index.m3u8
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86
内蒙古卫视,http://36.46.98.59:8025/rtp/239.112.205.55:5140
辽宁卫视,http://23.237.228.134/live8/liaoning.m3u8
辽宁卫视,http://23.237.228.134/live8/liaoning.m3u8
辽宁卫视,http://39.152.103.17:8089/tsfile/live/1024_1.m3u8
辽宁卫视,http://39.152.103.17:8089/tsfile/live/1024_1.m3u8
辽宁卫视,http://223.198.243.82:4000/rtp/239.253.64.150:5140
辽宁卫视,http://74.48.192.96:82/live.php?id=辽宁卫视
辽宁卫视,http://27.184.29.60:12312/rtp/239.254.200.57:8056
辽宁卫视,http://171.113.216.172:4022/rtp/239.69.1.71:10066
辽宁卫视,http://36.46.98.59:8025/rtp/239.112.205.73:5140
辽宁卫视,http://202.107.163.50:5555/udp/238.125.5.15:5140
宁夏卫视,https://iptv.catvod.com/live.php?id=%E5%AE%81%E5%A4%8F%E5%8D%AB%E8%A7%86
宁夏卫视,http://223.198.243.82:4000/rtp/239.253.64.89:5140
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
宁夏卫视,http://27.184.29.60:12312/rtp/239.254.200.87:8124
宁夏卫视,http://36.46.98.59:8025/rtp/239.112.205.49:5140
青海卫视,http://23.237.228.134/live8/qinghai.m3u8
